date,rank,last-week,peak-rank,weeks-on-board,track_id,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,track_name,artists
2020-05-02,70,69.0,42,21,47960GBapFd2ZJU6LbtwZz,Homecoming Latin Party,0,201920,False,0.796,0.701,2,-3.275,1,0.283,0.308,7.82e-05,0.0516,0.619,100.954,4,reggae,Tusa,KAROL G;Nicki Minaj
2020-05-02,70,69.0,42,21,47960GBapFd2ZJU6LbtwZz,Homecoming Latin Party,0,201920,False,0.796,0.701,2,-3.275,1,0.283,0.308,7.82e-05,0.0516,0.619,100.954,4,reggae,Tusa,KAROL G;Nicki Minaj
2021-03-20,94,78.0,34,20,3w1WjD2zJqjBjDz5fwqQPJ,Thats What They All Say,74,156578,True,0.792,0.793,5,-6.185,0,0.0841,0.0872,0.0,0.22,0.775,123.031,4,k-pop,Tyler Herro,Jack Harlow
2015-10-24,43,37.0,22,27,1ZntV75KmB90f7MZVLPDzO,Helloween Party,2,211573,False,0.623,0.961,4,-2.616,0,0.0869,0.102,0.000171,0.264,0.668,149.963,4,emo,Uma Thurman,Fall Out Boy
2020-11-07,94,83.0,63,14,0pw2SQhAtP0zblvVFQfr3n,Esto No Se Le Dedica A Cualquiera,7,232146,False,0.58,0.695,6,-8.244,0,0.0671,0.00638,0.0,0.174,0.402,168.124,4,latino,UN DIA (ONE DAY),J Balvin;Dua Lipa;Bad Bunny;Tainy
2020-11-07,94,83.0,63,14,0pw2SQhAtP0zblvVFQfr3n,Esto No Se Le Dedica A Cualquiera,7,232146,False,0.58,0.695,6,-8.244,0,0.0671,0.00638,0.0,0.174,0.402,168.124,4,latino,UN DIA (ONE DAY),J Balvin;Dua Lipa;Bad Bunny;Tainy
2020-11-07,94,83.0,63,14,0pw2SQhAtP0zblvVFQfr3n,Esto No Se Le Dedica A Cualquiera,7,232146,False,0.58,0.695,6,-8.244,0,0.0671,0.00638,0.0,0.174,0.402,168.124,4,latino,UN DIA (ONE DAY),J Balvin;Dua Lipa;Bad Bunny;Tainy
1991-03-23,89,85.0,19,25,2qhASBzpbFhPRtrnZ5lLnz,Just Once In My Life,75,218013,False,0.339,0.208,0,-16.725,1,0.0308,0.396,0.000519,0.18,0.288,98.54,3,r-n-b,Unchained Melody,The Righteous Brothers
1991-03-23,89,85.0,19,25,2qhASBzpbFhPRtrnZ5lLnz,Just Once In My Life,75,218013,False,0.339,0.208,0,-16.725,1,0.0308,0.396,0.000519,0.18,0.288,98.54,3,r-n-b,Unchained Melody,The Righteous Brothers
1991-03-23,89,85.0,19,25,2qhASBzpbFhPRtrnZ5lLnz,Just Once In My Life,75,218013,False,0.339,0.208,0,-16.725,1,0.0308,0.396,0.000519,0.18,0.288,98.54,3,r-n-b,Unchained Melody,The Righteous Brothers
2011-08-20,77,,77,1,35aYLuIWeFd7iM7rY3x5GB,American Capitalist (Deluxe),57,218133,True,0.468,0.996,11,-3.027,0,0.179,1.41e-05,0.0,0.26,0.094,75.978,4,groove,Under and Over It,Five Finger Death Punch
1964-09-26,38,24.0,4,14,65jrjEhWfAvysKfnojk1i0,Under the Boardwalk,68,161960,False,0.747,0.226,7,-13.635,1,0.0414,0.908,0.000168,0.107,0.778,123.792,4,rock-n-roll,Under the Boardwalk,The Drifters
1964-09-26,38,24.0,4,14,65jrjEhWfAvysKfnojk1i0,Under the Boardwalk,68,161960,False,0.747,0.226,7,-13.635,1,0.0414,0.908,0.000168,0.107,0.778,123.792,4,rock-n-roll,Under the Boardwalk,The Drifters
1992-09-26,44,36.0,2,26,3d9DChrdc6BOeFsbrZ3Is0,Blood Sugar Sex Magik (Deluxe Edition),82,264306,False,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,4,alt-rock,Under the Bridge,Red Hot Chili Peppers
1992-09-26,44,36.0,2,26,3d9DChrdc6BOeFsbrZ3Is0,Blood Sugar Sex Magik (Deluxe Edition),82,264306,False,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,4,alt-rock,Under the Bridge,Red Hot Chili Peppers
1992-09-26,44,36.0,2,26,3d9DChrdc6BOeFsbrZ3Is0,Blood Sugar Sex Magik (Deluxe Edition),82,264306,False,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,4,alt-rock,Under the Bridge,Red Hot Chili Peppers
1992-09-26,44,36.0,2,26,3d9DChrdc6BOeFsbrZ3Is0,Blood Sugar Sex Magik (Deluxe Edition),82,264306,False,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,4,alt-rock,Under the Bridge,Red Hot Chili Peppers
1995-01-14,98,97.0,57,16,5WhtlIoxoZrMmuaWWEQhwV,Weezer,72,305533,False,0.457,0.618,6,-6.682,1,0.0296,0.00114,0.00257,0.0679,0.579,80.184,4,power-pop,Undone - The Sweater Song,Weezer
2019-04-27,83,77.0,61,6,7rvWVAM7b9yNkQ5twoxvY2,Herbststimmung,0,183428,True,0.442,0.579,5,-6.484,1,0.145,0.489,1.04e-06,0.126,0.546,83.336,4,electro,Undrunk,FLETCHER
2017-01-21,39,40.0,20,34,7lGKEWMXVWWTt3X71Bv44I,VHS,74,193546,False,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,4,alt-rock,Unsteady,X Ambassadors
2017-01-21,39,40.0,20,34,7lGKEWMXVWWTt3X71Bv44I,VHS,74,193546,False,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,4,alt-rock,Unsteady,X Ambassadors
2004-03-27,50,49.0,5,54,6Bm6qUCSatPAqkQllFL7oA,More Than You Think You Are,66,228706,False,0.256,0.788,6,-5.263,0,0.0403,0.0298,0.0,0.707,0.429,80.718,4,grunge,Unwell,Matchbox Twenty
1963-03-16,59,36.0,5,20,7b8LnYkdkK7BlLptuGmSvO,Drift and Dream,28,155973,False,0.673,0.483,8,-11.485,1,0.0298,0.452,6.49e-06,0.353,0.888,123.335,4,rockabilly,Up on the Roof,The Drifters
1981-01-24,98,86.0,1,29,2koluJQJMBHkhQQ7YNYIGm,Disco Boogie Mood,2,243493,False,0.883,0.923,0,-6.102,1,0.0757,0.145,0.0396,0.0407,0.896,108.189,4,disco,Upside Down,Diana Ross
2011-11-26,68,88.0,68,1,5iaPhRuBYqeCHbCOpOlvx5,"Glee: The Music, Volume 7",46,180706,False,0.618,0.643,4,-4.086,1,0.0297,0.569,0.0,0.443,0.722,128.992,4,club,Uptown Girl,Glee Cast
1988-02-20,99,84.0,9,24,2vtwuaAGoDPlsLujnfTYEu,Mirando las nubes,0,246333,False,0.679,0.766,9,-4.993,1,0.0291,0.32,0.015,0.111,0.679,116.269,4,country,Valerie,Steve Winwood
1988-02-20,99,84.0,9,24,2vtwuaAGoDPlsLujnfTYEu,Mirando las nubes,0,246333,False,0.679,0.766,9,-4.993,1,0.0291,0.32,0.015,0.111,0.679,116.269,4,country,Valerie,Steve Winwood
1988-02-20,99,84.0,9,24,2vtwuaAGoDPlsLujnfTYEu,Mirando las nubes,0,246333,False,0.679,0.766,9,-4.993,1,0.0291,0.32,0.015,0.111,0.679,116.269,4,country,Valerie,Steve Winwood
1988-02-20,99,84.0,9,24,2vtwuaAGoDPlsLujnfTYEu,Mirando las nubes,0,246333,False,0.679,0.766,9,-4.993,1,0.0291,0.32,0.015,0.111,0.679,116.269,4,country,Valerie,Steve Winwood
2010-03-27,98,72.0,72,5,0vCTQcxSGAgjHaiAsIANKn,Ocean Eyes (Deluxe Version),62,231706,False,0.582,0.529,11,-7.637,1,0.0248,0.00961,0.000554,0.113,0.567,166.134,4,indie-pop,Vanilla Twilight,Owl City
1986-11-01,99,68.0,1,19,4XX1pFUkQOZTYp6Hb6a6Ae,True Confessions (Collector's Edition),67,229164,False,0.722,0.961,9,-4.812,1,0.0514,0.0883,0.61,0.278,0.91,126.113,4,disco,Venus,Bananarama
1962-11-10,53,35.0,7,13,7HgkQxxpt8CW8NqUVJF0Eh,This Is Jimmy Clanton,55,143826,False,0.497,0.762,1,-4.462,1,0.038,0.354,5.89e-05,0.278,0.727,111.534,4,rock-n-roll,Venus in Blue Jeans,Jimmy Clanton
1962-11-10,53,35.0,7,13,7HgkQxxpt8CW8NqUVJF0Eh,This Is Jimmy Clanton,55,143826,False,0.497,0.762,1,-4.462,1,0.038,0.354,5.89e-05,0.278,0.727,111.534,4,rock-n-roll,Venus in Blue Jeans,Jimmy Clanton
2020-04-11,97,99.0,33,18,5DxXgozhkPLgrbKFY91w0c,Vete,79,192024,True,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,4,latino,Vete,Bad Bunny
2020-04-11,97,99.0,33,18,5DxXgozhkPLgrbKFY91w0c,Vete,79,192024,True,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,4,latino,Vete,Bad Bunny
1980-01-12,83,84.0,40,10,7o7E1nrHWncYY7PY94gCiX,The Age Of Plastic,72,252773,False,0.68,0.678,1,-11.548,1,0.0754,0.103,0.00828,0.204,0.251,131.165,4,synth-pop,Video Killed The Radio Star,The Buggles
2021-09-04,75,,75,1,0MbP1Nr6DLXB7HFXD7QVwU,20's Rock,0,215506,False,0.471,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,4,pop,Visiting Hours,Ed Sheeran
1964-07-04,92,,92,1,5Q7ayTarb9Tpmkik5cVMug,"Elvis' Gold Records, Vol. 4",64,144840,False,0.608,0.567,7,-11.297,1,0.0445,0.819,0.0,0.344,0.861,144.034,4,rock-n-roll,Viva Las Vegas,Elvis Presley
1964-07-04,92,,92,1,5Q7ayTarb9Tpmkik5cVMug,"Elvis' Gold Records, Vol. 4",64,144840,False,0.608,0.567,7,-11.297,1,0.0445,0.819,0.0,0.344,0.861,144.034,4,rock-n-roll,Viva Las Vegas,Elvis Presley
2013-09-28,100,99.0,92,5,3QHMxEOAGD51PDlbFPHLyJ,3.0,76,252346,False,0.656,0.877,0,-3.231,0,0.0342,0.345,0.0,0.349,0.894,105.018,4,salsa,Vivir Mi Vida,Marc Anthony
1980-02-16,93,58.0,32,11,3ao7thlAYIVPJw3e1u51PE,Dream Police,43,261066,False,0.259,0.55,7,-11.353,1,0.0324,0.368,1.63e-06,0.329,0.64,193.147,4,power-pop,Voices,Cheap Trick
1989-06-24,99,81.0,25,14,0qZ0m8Gq4Ug5kBxKe9BVvj,Super Hits,22,211133,False,0.63,0.862,3,-5.889,1,0.0344,0.0584,0.339,0.327,0.675,121.049,4,power-pop,Voices Of Babylon,The Outfield
1960-10-24,57,43.0,4,15,5j8N5O7ZOOGtGFFdiqN1si,Swingin' 60's,28,146066,False,0.498,0.648,9,-6.355,0,0.0339,0.596,0.0,0.094,0.904,130.014,4,rockabilly,Volare,Bobby Rydell
1979-09-15,93,80.0,80,3,17OqI90oTFZ3J8PVu6j07V,Voulez-Vous,70,309173,False,0.708,0.774,11,-6.931,0,0.0372,0.149,0.00109,0.169,0.903,126.636,4,swedish,Voulez-Vous,ABBA
2013-08-17,49,46.0,15,26,7nzbdPYlaoVjV42rzBWStH,Fishing Music,1,298400,False,0.535,0.661,9,-7.139,1,0.0304,0.46,0.0,0.142,0.596,148.121,4,country,Wagon Wheel,Darius Rucker
1982-03-13,92,76.0,2,23,6I0SHRGKjSnGUEAdQBEkP5,Planet 80's,2,291986,False,0.312,0.528,10,-7.324,0,0.0333,0.267,3.88e-06,0.0369,0.397,201.13,4,hard-rock,Waiting for a Girl Like You,Foreigner
1982-03-13,92,76.0,2,23,6I0SHRGKjSnGUEAdQBEkP5,Planet 80's,2,291986,False,0.312,0.528,10,-7.324,0,0.0333,0.267,3.88e-06,0.0369,0.397,201.13,4,hard-rock,Waiting for a Girl Like You,Foreigner
2014-03-22,99,90.0,66,17,4AU7z13HYmPMetlWbq1mys,Baptized (Deluxe Version),60,266960,False,0.555,0.682,0,-5.711,1,0.0269,0.0029,0.0,0.0662,0.383,105.987,4,grunge,Waiting for Superman,Daughtry
2011-03-26,46,45.0,42,23,1EWDtcKzwZqflFqdiN3fyv,A Thousand Suns,42,231680,False,0.487,0.961,4,-4.139,1,0.132,0.0415,1.15e-06,0.553,0.323,170.005,4,alternative,Waiting for the End,Linkin Park
2011-03-26,46,45.0,42,23,1EWDtcKzwZqflFqdiN3fyv,A Thousand Suns,42,231680,False,0.487,0.961,4,-4.139,1,0.132,0.0415,1.15e-06,0.553,0.323,170.005,4,alternative,Waiting for the End,Linkin Park
2011-03-26,46,45.0,42,23,1EWDtcKzwZqflFqdiN3fyv,A Thousand Suns,42,231680,False,0.487,0.961,4,-4.139,1,0.132,0.0415,1.15e-06,0.553,0.323,170.005,4,alternative,Waiting for the End,Linkin Park
2007-04-28,50,47.0,14,40,5imShWWzwqfAJ9gXFpGAQh,Continuum,73,201173,False,0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739,4,singer-songwriter,Waiting On the World to Change,John Mayer
2007-04-28,50,47.0,14,40,5imShWWzwqfAJ9gXFpGAQh,Continuum,73,201173,False,0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739,4,singer-songwriter,Waiting On the World to Change,John Mayer
2018-05-05,34,43.0,4,54,0nrRP2bk19rLc0orkWPQk2,True,85,247426,False,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4,dance,Wake Me Up,Avicii
2018-05-05,34,43.0,4,54,0nrRP2bk19rLc0orkWPQk2,True,85,247426,False,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4,dance,Wake Me Up,Avicii
1985-02-16,98,92.0,1,24,0ikz6tENMONtK6qGkOrU3c,Make It Big,80,231333,False,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,4,disco,Wake Me Up Before You Go-Go,Wham!
1985-02-16,98,92.0,1,24,0ikz6tENMONtK6qGkOrU3c,Make It Big,80,231333,False,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,4,disco,Wake Me Up Before You Go-Go,Wham!
2006-02-04,44,41.0,6,27,3ZffCQKLFLUvYM59XKLbVm,American Idiot,78,285653,False,0.546,0.814,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,4,punk,Wake Me up When September Ends,Green Day
2019-07-27,100,93.0,30,7,20MuVazoNMv6xjKPnRFOxG,ASTROWORLD,70,231963,True,0.741,0.645,11,-5.116,0,0.0963,0.192,0.0,0.163,0.488,149.07,4,house,WAKE UP,Travis Scott
2011-10-15,97,94.0,83,13,76Je5Wklky23mVoxiRszcN,Wasting Light,70,255960,False,0.234,0.865,9,-5.131,1,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,4,grunge,Walk,Foo Fighters
2011-10-15,97,94.0,83,13,76Je5Wklky23mVoxiRszcN,Wasting Light,70,255960,False,0.234,0.865,9,-5.131,1,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,4,grunge,Walk,Foo Fighters
1987-02-28,67,60.0,1,23,1Jwc3ODLQxtbnS8M9TflSP,The Essential Bangles,63,204706,False,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.72e-05,0.3,0.818,103.022,4,disco,Walk Like an Egyptian,The Bangles
1987-02-28,67,60.0,1,23,1Jwc3ODLQxtbnS8M9TflSP,The Essential Bangles,63,204706,False,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.72e-05,0.3,0.818,103.022,4,disco,Walk Like an Egyptian,The Bangles
1987-02-28,67,60.0,1,23,1Jwc3ODLQxtbnS8M9TflSP,The Essential Bangles,63,204706,False,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.72e-05,0.3,0.818,103.022,4,disco,Walk Like an Egyptian,The Bangles
1987-02-28,67,60.0,1,23,1Jwc3ODLQxtbnS8M9TflSP,The Essential Bangles,63,204706,False,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.72e-05,0.3,0.818,103.022,4,disco,Walk Like an Egyptian,The Bangles
1973-05-19,32,20.0,16,14,5p3JunprHCxClJjOmcLV8G,Transformer,73,254173,False,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,4,psych-rock,Walk On the Wild Side,Lou Reed
1961-05-01,50,24.0,7,13,3NUXLtK8UGdD8TvZ12b4dD,The Golden Hits of The Everly Brothers,54,139640,False,0.625,0.358,1,-13.199,1,0.0342,0.749,0.0,0.0593,0.871,135.797,4,rockabilly,Walk Right Back,The Everly Brothers
1977-03-12,74,54.0,10,17,5SZ6zX4rOrEQferfFC2MfP,Toys In The Attic,75,220400,False,0.653,0.73,5,-10.613,1,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,4,hard-rock,Walk This Way,Aerosmith
2002-10-05,90,87.0,44,20,3R7fjB38qajI6JR69y5k4e,Born to Do It,63,204866,False,0.596,0.688,9,-6.367,0,0.0345,0.196,0.0,0.121,0.817,172.837,4,british,Walking Away,Craig David
1983-04-16,95,92.0,70,6,2UkdH2WwhNlHu4MpMUzFIF,The Best Of Missing Persons,25,240226,False,0.699,0.761,9,-11.721,0,0.0327,0.0657,6.29e-06,0.337,0.935,138.643,4,synth-pop,Walking In L.A.,Missing Persons
2016-03-19,99,90.0,65,5,5r5cp9IpziiIsR6b93vcnQ,Walking On A Dream (10th Anniversary Edition),79,198440,False,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,4,alt-rock,Walking On A Dream,Empire of the Sun
2016-03-19,99,90.0,65,5,5r5cp9IpziiIsR6b93vcnQ,Walking On A Dream (10th Anniversary Edition),79,198440,False,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,4,alt-rock,Walking On A Dream,Empire of the Sun
2017-03-04,90,88.0,46,20,1ZmOgTJs5e0rISzhmUtHA7,Country Road Songs,0,236226,False,0.518,0.686,9,-4.911,1,0.0313,0.114,0.0,0.114,0.337,144.064,4,country,Wanna Be That Song,Brett Eldredge
2015-11-21,50,47.0,5,35,5w7WThQajSkiot89EkoqRa,Running Songs,1,206280,True,0.772,0.643,0,-6.24,0,0.063,0.0102,0.0,0.0705,0.669,114.031,4,dance,Want to Want Me,Jason Derulo
2013-03-23,46,39.0,16,46,1Xb5x1ESNwewKHUc7TaZG7,Cozy Country,0,228840,False,0.414,0.475,0,-7.692,1,0.0299,0.268,0.0,0.0816,0.3,169.726,4,country,Wanted,Hunter Hayes
1987-08-01,100,72.0,7,17,1Bno2DWL2kmfiy1V5OlmCz,Fishing Music,2,308560,False,0.265,0.818,7,-3.553,1,0.0393,0.0774,0.024,0.323,0.251,150.332,4,metal,Wanted Dead Or Alive,Bon Jovi
1987-08-01,100,72.0,7,17,1Bno2DWL2kmfiy1V5OlmCz,Fishing Music,2,308560,False,0.265,0.818,7,-3.553,1,0.0393,0.0774,0.024,0.323,0.251,150.332,4,metal,Wanted Dead Or Alive,Bon Jovi
1966-09-17,41,22.0,17,9,7B4S6JlIRHwj0NEVit4qWk,"Music To Park By ""20 Great Romantic Hits""",0,184933,False,0.544,0.254,2,-13.058,1,0.0256,0.476,1.79e-05,0.481,0.579,83.218,4,soul,Warm And Tender Love,Percy Sledge
2021-06-12,98,98.0,9,19,3cBsEDNhFI9E82vPj3kvi3,Dangerous: The Double Album,83,178520,False,0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0,3,country,Wasted On You,Morgan Wallen
2006-04-08,95,94.0,94,2,0nTiC2fGkM4q8bGlBKGrGx,The Autumn Effect,54,229973,False,0.404,0.797,6,-5.047,0,0.0763,0.000344,0.000352,0.0824,0.361,146.58,4,grunge,Wasteland,10 Years
2017-04-22,47,46.0,26,22,2DRMuw0U0QbkVQxWxdJV3M,25,70,240439,False,0.59,0.833,5,-6.503,0,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,4,british,Water Under the Bridge,Adele
2017-04-22,47,46.0,26,22,2DRMuw0U0QbkVQxWxdJV3M,25,70,240439,False,0.59,0.833,5,-6.503,0,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,4,british,Water Under the Bridge,Adele
1974-09-21,48,43.0,6,17,3q8mylrgiQb0onOonUSEZd,Workout Hits 2023,2,165800,False,0.409,0.946,2,-2.878,1,0.0551,0.235,3.45e-05,0.353,0.707,147.094,4,swedish,Waterloo,ABBA
2021-01-16,42,47.0,1,39,6UelLqGlWMcVH1E5c4H7lY,Fine Line,89,174000,False,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4,pop,Watermelon Sugar,Harry Styles
2010-07-31,97,83.0,82,7,0zREtnLmVnt8KUJZZbSdla,Troubadour,59,220520,False,0.625,0.699,0,-6.416,1,0.0729,0.13,0.0,0.238,0.717,75.974,4,reggae,Wavin' Flag,K'NAAN
2017-03-04,81,71.0,54,8,0y1QJc3SJVPKJ1OvFmFqe6,A/B,78,213706,False,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,4,alt-rock,Way down We Go,KALEO
2017-03-04,81,71.0,54,8,0y1QJc3SJVPKJ1OvFmFqe6,A/B,78,213706,False,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,4,alt-rock,Way down We Go,KALEO
2017-03-04,81,71.0,54,8,0y1QJc3SJVPKJ1OvFmFqe6,A/B,78,213706,False,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,4,alt-rock,Way down We Go,KALEO
2017-03-04,81,71.0,54,8,0y1QJc3SJVPKJ1OvFmFqe6,A/B,78,213706,False,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,4,alt-rock,Way down We Go,KALEO
2012-01-07,100,59.0,12,3,1zugfOhn6BebboqGcpUlba,"Glee: The Music, The Graduation Album",50,249773,False,0.378,0.554,7,-6.086,1,0.0497,0.0504,0.0,0.199,0.523,91.977,4,club,We Are Young,Glee Cast
2006-03-25,48,45.0,6,28,4kOTDj4SiZPkW1p96WMDNv,The Trinity,61,213066,False,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,4,dancehall,We Be Burnin',Sean Paul
1990-02-17,94,69.0,1,19,3Cx4yrFaX8CeHwBMReOWXI,Storm Front,76,287733,False,0.712,0.967,7,-5.206,1,0.047,0.0771,0.0,0.356,0.895,145.024,4,piano,We Didn't Start the Fire,Billy Joel
2014-03-29,9,,9,1,49A10weBfgwg4TUM3My7iv,I Thought I Was An Alien,59,161413,False,0.391,0.152,7,-16.558,1,0.0391,0.966,0.00197,0.119,0.0974,143.508,4,french,We Might Be Dead By Tomorrow,Soko
1985-11-16,98,94.0,45,12,12uJkzLFhVMYq0zPaBWWMy,Halloween Hits,0,372293,False,0.66,0.926,4,-6.918,1,0.0418,0.022,0.00315,0.841,0.734,127.924,4,synth-pop,Weird Science,Oingo Boingo
2004-08-21,91,83.0,32,12,2ZCfaMcJ4NhY4nRNWYLfkN,Rap Homage,0,262213,False,0.764,0.744,1,-2.34,1,0.181,0.0109,0.000122,0.318,0.511,88.426,4,hardcore,Welcome Back,Mase
2005-03-12,98,92.0,40,18,10rChmECwPcvTTj4w07hq4,Still Not Getting Any,69,206773,False,0.421,0.858,1,-4.535,1,0.0963,0.0134,0.0,0.067,0.491,173.255,4,punk-rock,Welcome to My Life,Simple Plan
2005-03-12,98,92.0,40,18,10rChmECwPcvTTj4w07hq4,Still Not Getting Any,69,206773,False,0.421,0.858,1,-4.535,1,0.0963,0.0134,0.0,0.067,0.491,173.255,4,punk-rock,Welcome to My Life,Simple Plan
2007-03-24,44,36.0,9,26,5wQnmLuC1W7ATsArWACrgW,The Black Parade,79,311106,False,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,4,emo,Welcome to the Black Parade,My Chemical Romance
2007-03-24,44,36.0,9,26,5wQnmLuC1W7ATsArWACrgW,The Black Parade,79,311106,False,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,4,emo,Welcome to the Black Parade,My Chemical Romance
1989-02-11,97,88.0,7,17,0bVtevEgtDIeRjCJbK3Lmv,Appetite For Destruction,80,272026,True,0.447,0.954,8,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,4,hard-rock,Welcome To The Jungle,Guns N' Roses
1989-02-11,97,88.0,7,17,0bVtevEgtDIeRjCJbK3Lmv,Appetite For Destruction,80,272026,True,0.447,0.954,8,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,4,hard-rock,Welcome To The Jungle,Guns N' Roses
1989-02-11,97,88.0,7,17,0bVtevEgtDIeRjCJbK3Lmv,Appetite For Destruction,80,272026,True,0.447,0.954,8,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,4,hard-rock,Welcome To The Jungle,Guns N' Roses
1978-01-28,99,77.0,7,20,5faGdgen5IBXaZixIWOdzu,Best 70s Rock Tunes,0,220520,False,0.332,0.429,7,-8.376,1,0.0287,0.356,3.1e-05,0.0619,0.242,128.091,4,r-n-b,We're All Alone,Rita Coolidge
1974-03-30,50,34.0,34,10,3PKim0rQYRayZdZY0KQ9OV,Taylored In Silk,37,239066,False,0.587,0.401,0,-11.648,1,0.0448,0.467,4.84e-06,0.178,0.75,96.975,3,blues,We're Getting Careless With Our Love,Johnnie Taylor
1984-11-03,99,93.0,21,15,0FbZgT0gzFe6VCAZdhtFT5,Timeless Rock Hits,0,219666,False,0.502,0.925,4,-6.298,1,0.0501,0.0129,0.0,0.162,0.923,149.188,4,hard-rock,We're Not Gonna Take It,Twisted Sister
1984-11-03,99,93.0,21,15,0FbZgT0gzFe6VCAZdhtFT5,Timeless Rock Hits,0,219666,False,0.502,0.925,4,-6.298,1,0.0501,0.0129,0.0,0.162,0.923,149.188,4,hard-rock,We're Not Gonna Take It,Twisted Sister
2014-07-05,100,,17,2,50pfrD2Dne6PZam0YaweZu,Best Alternative Pop Tunes,2,256768,False,0.359,0.611,6,-7.676,0,0.0389,0.206,0.0254,0.0898,0.427,93.05,4,pop,West Coast,Lana Del Rey
1986-07-12,97,75.0,1,20,5Dqik1P9toCJTLj5rEm78s,Discography - Complete Singles Collection,58,241986,False,0.627,0.905,4,-9.921,0,0.037,0.0331,0.0199,0.255,0.644,113.247,4,synth-pop,West End Girls,Pet Shop Boys
1958-10-20,89,42.0,8,12,398Q0gLfmsjJ5GFx9W2q5Y,The Very Best of the Olympics,32,140504,False,0.668,0.457,7,-7.138,1,0.0637,0.493,0.0147,0.117,0.691,120.494,4,blues,Western Movies,The Olympics
1979-06-02,92,92.0,1,20,05fL1P3yj5DLIE9mF7pf1z,OK Boomers - Top Tunes,0,219573,False,0.646,0.625,8,-8.819,0,0.0336,0.275,0.0,0.086,0.977,120.656,4,blues,What a Fool Believes,The Doobie Brothers
1979-06-02,92,92.0,1,20,05fL1P3yj5DLIE9mF7pf1z,OK Boomers - Top Tunes,0,219573,False,0.646,0.625,8,-8.819,0,0.0336,0.275,0.0,0.086,0.977,120.656,4,blues,What a Fool Believes,The Doobie Brothers
1979-06-02,92,92.0,1,20,05fL1P3yj5DLIE9mF7pf1z,OK Boomers - Top Tunes,0,219573,False,0.646,0.625,8,-8.819,0,0.0336,0.275,0.0,0.086,0.977,120.656,4,blues,What a Fool Believes,The Doobie Brothers
1979-06-02,92,92.0,1,20,05fL1P3yj5DLIE9mF7pf1z,OK Boomers - Top Tunes,0,219573,False,0.646,0.625,8,-8.819,0,0.0336,0.275,0.0,0.086,0.977,120.656,4,blues,What a Fool Believes,The Doobie Brothers
