artist_id,country
1RyvyyTE3xzB2ZywiAwp0i,XW
4O15NlyKLIASxsJ0PrXPfz,XW
2hejA1Dkf8v8R0koF44FvW,XW
0XwVARXT135rw8lyw1EeWP,XW
4q3ewBCX7sLwd24euuV69X,XW
7ltDVBr6mKbRvohxheJ9h1,XW
0fiWOxhsBsQQvFDtxUQWo0,US
0fiWOxhsBsQQvFDtxUQWo0,XW
0fiWOxhsBsQQvFDtxUQWo0,AL
45dkTj5sMRSjrmBSBeiHym,AL
6x2LnllRG5uGarZMsD4iO8,XW
7tYKF4w9nC0nq9CsPZTHyP,XW
3jAZsSIIA8HLjxR99biJyx,XW
1gPhS1zisyXr5dHTYZyiMe,US
3IaKn0ExWTMPqa0mscUYw3,XW
3hcs9uc56yIGFCSy9leWe7,XW
0gSAxSvAApQc71cTpoXDFu,AF
0gSAxSvAApQc71cTpoXDFu,US
0ErzCpIMyLcjPiwT4elrtZ,XW
0a1gHP0HAqALbEyxaD5Ngn,US
0a1gHP0HAqALbEyxaD5Ngn,AL
1dID9zgn0OV0Y8ud7Mh2tS,US
1dID9zgn0OV0Y8ud7Mh2tS,XW
3wVXTWabe3viT0jF7DfjOL,XW
3wVXTWabe3viT0jF7DfjOL,US
1HwM5zlC5qNWhJtM00yXzG,FR
3YQKmKGau1PzlVlkL1iodx,AR
7MPGCB854Qo4alYMOPkBka,CA
7arQA31aZVS8yS6zUveWzb,FR
2SXhbucehn00OBVKhzxDyM,AF
2SXhbucehn00OBVKhzxDyM,XW
6fOMl44jA4Sp5b9PpYCkzz,US
6fOMl44jA4Sp5b9PpYCkzz,XW
6Rw7DRa1dzChBvxGPCpOxU,CA
6Rw7DRa1dzChBvxGPCpOxU,AU
6Rw7DRa1dzChBvxGPCpOxU,XW
6Rw7DRa1dzChBvxGPCpOxU,US
7iK8PXO48WeuP03g8YR51W,XW
2LmcxBak1alK1bf7d1beTr,XW
7FY5V3XMwlNBPitEjXowHQ,US
3eVa5w3URK5duf6eyVDbu9,KR
3eVa5w3URK5duf6eyVDbu9,JP
6roFdX1y5BYSbp60OTJWMd,AF
6roFdX1y5BYSbp60OTJWMd,XW
6roFdX1y5BYSbp60OTJWMd,US
3BEV5FcxOtkQJ7lLRKMh3V,AF
3BEV5FcxOtkQJ7lLRKMh3V,XW
3BEV5FcxOtkQJ7lLRKMh3V,US
6KImCVD70vtIoJWnq6nGn3,XW
3RqBeV12Tt7A8xH3zBDDUF,US
3RqBeV12Tt7A8xH3zBDDUF,XW
3RqBeV12Tt7A8xH3zBDDUF,AL
790FomKkXshlbRYZFtlgla,US
790FomKkXshlbRYZFtlgla,XW
4GNC7GD6oZMSxPGyXy4MNB,FR
68abRTdO4meYReMWHvBYb0,US
74KM79TiuVKeVCqs8QtB0B,GB
74KM79TiuVKeVCqs8QtB0B,AL
74KM79TiuVKeVCqs8QtB0B,AU
74KM79TiuVKeVCqs8QtB0B,AR
74KM79TiuVKeVCqs8QtB0B,IE
74KM79TiuVKeVCqs8QtB0B,AF
74KM79TiuVKeVCqs8QtB0B,XW
2wY79sveU1sp5g7SokKOiI,XW
2wY79sveU1sp5g7SokKOiI,AF
2R21vXR83lH98kGeO99Y66,US
2R21vXR83lH98kGeO99Y66,XW
1i8SpTcr7yvPOmcqrbnVXY,US
1i8SpTcr7yvPOmcqrbnVXY,XW
1E2AEtxaFaJtH0lO7kgNKw,XW
1E2AEtxaFaJtH0lO7kgNKw,US
5pyVHz7lcfqKoV9BflFYwN,XW
5pyVHz7lcfqKoV9BflFYwN,US
7EekKnlf2HwNaLLpL9Cpgy,US
4cPHsZM98sKzmV26wlwD2W,US
38EmEgXkgK51MT2tPY0EoC,XE
0MHgLfmQdutffmvWe5XBTN,GB
4sj6D0zlMOl25nprDJBiU9,XW
4sj6D0zlMOl25nprDJBiU9,US
7K78lVZ8XzkjfRSI7570FF,DE
49e4v89VmlDcFCMyDv9wQ9,GB
7v4imS0moSyGdXyLgVTIV7,US
3BmGtnKgCSGYIUhmivXKWX,US
7CyeXFnOrfC1N6z4naIpgo,CA
5ixB75BQR3ADoWQkcHQJTs,US
391oLRVmoTkumiN79HkTWu,CA
5Gejwv3xz2DpLcxVpMD6hL,US
6ZjFtWeHP9XN7FeKSUe80S,XW
2NCGI6dLTxLdI9XHdv7QfM,XW
0HU0U9kdXEHZVxUNbuQe8S,US
0ECwFtbIWEVNwjlrfc6xoL,XW
4xFUf1FHVy696Q1JQZMTRj,US
4xFUf1FHVy696Q1JQZMTRj,AL
4xFUf1FHVy696Q1JQZMTRj,XW
5y2Xq6xcjJb2jVM54GHK3t,US
5y2Xq6xcjJb2jVM54GHK3t,AL
5y2Xq6xcjJb2jVM54GHK3t,XW
15tTVhFpH8EFXeDgO9xkRO,XW
4Uc8Dsxct0oMqx0P6i60ea,SE
4Uc8Dsxct0oMqx0P6i60ea,AL
4Uc8Dsxct0oMqx0P6i60ea,XE
4Uc8Dsxct0oMqx0P6i60ea,XW
4Uc8Dsxct0oMqx0P6i60ea,DE
4Uc8Dsxct0oMqx0P6i60ea,CA
4Uc8Dsxct0oMqx0P6i60ea,BE
4Uc8Dsxct0oMqx0P6i60ea,US
4Uc8Dsxct0oMqx0P6i60ea,IE
4Uc8Dsxct0oMqx0P6i60ea,PT
4Uc8Dsxct0oMqx0P6i60ea,GB
4Uc8Dsxct0oMqx0P6i60ea,CN
4Uc8Dsxct0oMqx0P6i60ea,AU
21E3waRsmPlU7jZsS13rcj,JP
21E3waRsmPlU7jZsS13rcj,AL
21E3waRsmPlU7jZsS13rcj,XW
3KV3p5EY4AvKxOlhGHORLg,JP
3KV3p5EY4AvKxOlhGHORLg,AL
3KV3p5EY4AvKxOlhGHORLg,XW
1URnnhqYAYcrqrcwql10ft,US
1URnnhqYAYcrqrcwql10ft,XW
0iEtIxbK0KxaSlF7G42ZOp,US
0iEtIxbK0KxaSlF7G42ZOp,XW
6cK3NBO6uP7hh0oyuVELFl,XW
0NWbwDZY1VkRqFafuQm6wk,XW
0hCNtLu0JehylgoiP8L4Gh,XW
7wlFDEWiM5OoIAt8RSli8b,XW
3fMbdgg4jU18AjLCKBhRSm,DE
64KEffDW9EtZ1y2vBYgq8T,JP
64KEffDW9EtZ1y2vBYgq8T,IE
64KEffDW9EtZ1y2vBYgq8T,ZA
64KEffDW9EtZ1y2vBYgq8T,XW
64KEffDW9EtZ1y2vBYgq8T,GB
64KEffDW9EtZ1y2vBYgq8T,AL
64KEffDW9EtZ1y2vBYgq8T,AT
64KEffDW9EtZ1y2vBYgq8T,US
64KEffDW9EtZ1y2vBYgq8T,AF
6S2OmqARrzebs0tKUEyXyp,JP
6S2OmqARrzebs0tKUEyXyp,IE
6S2OmqARrzebs0tKUEyXyp,ZA
6S2OmqARrzebs0tKUEyXyp,XW
6S2OmqARrzebs0tKUEyXyp,GB
6S2OmqARrzebs0tKUEyXyp,AL
6S2OmqARrzebs0tKUEyXyp,AT
6S2OmqARrzebs0tKUEyXyp,US
6S2OmqARrzebs0tKUEyXyp,AF
0rQjJGZLXBq95OA3nSmDj9,XW
0u6GtibW46tFX7koQ6uNJZ,CA
5Wg2b4Mp42gicxEeDNawf7,CA
3l0CmX0FuQjFxr8SK7Vqag,US
3l0CmX0FuQjFxr8SK7Vqag,XW
3l0CmX0FuQjFxr8SK7Vqag,AU
3l0CmX0FuQjFxr8SK7Vqag,IR
3l0CmX0FuQjFxr8SK7Vqag,AL
2jnIB6XdLvnJUeNTy5A0J2,XW
41MozSoPIsD1dJM0CLPjZF,KR
41MozSoPIsD1dJM0CLPjZF,JP
2EMAnMvWE2eb56ToJVfCWs,AF
2EMAnMvWE2eb56ToJVfCWs,XW
34bhyY8jfKez7uKakMfy4y,AU
04gDigrS5kc9YWfZHwBETP,NL
04gDigrS5kc9YWfZHwBETP,AT
04gDigrS5kc9YWfZHwBETP,IT
04gDigrS5kc9YWfZHwBETP,IE
04gDigrS5kc9YWfZHwBETP,XW
04gDigrS5kc9YWfZHwBETP,ZA
04gDigrS5kc9YWfZHwBETP,US
04gDigrS5kc9YWfZHwBETP,XE
04gDigrS5kc9YWfZHwBETP,DZ
04gDigrS5kc9YWfZHwBETP,DE
04gDigrS5kc9YWfZHwBETP,GB
04gDigrS5kc9YWfZHwBETP,AF
5ZsFI1h6hIdQRw2ti0hz81,XW
2jku7tDXc6XoB6MO2hFuqg,XW
2jku7tDXc6XoB6MO2hFuqg,FR
5zctI4wO9XSKS8XwcnqEHk,DZ
5Berubt6ysOy2LCMyqhmXP,US
6pBNfggcZZDCmb0p92OnGn,XW
6pBNfggcZZDCmb0p92OnGn,US
6DAX5iORnv8nsZYYeZqket,XW
371jpyGdoChzUASOIG2ECV,XW
371jpyGdoChzUASOIG2ECV,CA
371jpyGdoChzUASOIG2ECV,US
1XLWox9w1Yvbodui0SRhUQ,NZ
1XLWox9w1Yvbodui0SRhUQ,BE
1XLWox9w1Yvbodui0SRhUQ,GB
1XLWox9w1Yvbodui0SRhUQ,AU
1XLWox9w1Yvbodui0SRhUQ,DE
1XLWox9w1Yvbodui0SRhUQ,CA
1XLWox9w1Yvbodui0SRhUQ,XW
0c173mlxpT3dSFRgMO8XPh,AL
0c173mlxpT3dSFRgMO8XPh,XW
0c173mlxpT3dSFRgMO8XPh,AF
0u2FHSq3ln94y5Q57xazwf,US
0u2FHSq3ln94y5Q57xazwf,AU
0u2FHSq3ln94y5Q57xazwf,JP
0u2FHSq3ln94y5Q57xazwf,XE
0u2FHSq3ln94y5Q57xazwf,BM
0u2FHSq3ln94y5Q57xazwf,AS
0u2FHSq3ln94y5Q57xazwf,AF
1yxSLGMDHlW21z4YXirZDS,US
1yxSLGMDHlW21z4YXirZDS,FR
1yxSLGMDHlW21z4YXirZDS,AF
1i8SpTcr7yvPOmcqrbnVXY,US
1i8SpTcr7yvPOmcqrbnVXY,FR
1i8SpTcr7yvPOmcqrbnVXY,AF
1OB278sOZVSFx5vXqYha83,US
1OB278sOZVSFx5vXqYha83,FR
1OB278sOZVSFx5vXqYha83,AF
5IcGbIAgdns0R5EJKHMjCQ,US
5IcGbIAgdns0R5EJKHMjCQ,XW
7uaIm6Pw7xplS8Dy06V6pT,FR
4ETSs924pXMzjIeD6E9b4u,AU
4ETSs924pXMzjIeD6E9b4u,NZ
4ETSs924pXMzjIeD6E9b4u,AL
4ETSs924pXMzjIeD6E9b4u,IT
4ETSs924pXMzjIeD6E9b4u,XW
4ETSs924pXMzjIeD6E9b4u,JP
4ETSs924pXMzjIeD6E9b4u,FR
4ETSs924pXMzjIeD6E9b4u,DE
4ETSs924pXMzjIeD6E9b4u,PT
4ETSs924pXMzjIeD6E9b4u,CA
4ETSs924pXMzjIeD6E9b4u,US
4ETSs924pXMzjIeD6E9b4u,ES
4ETSs924pXMzjIeD6E9b4u,BE
2PaZWGu5T5nHjY2xxAkFsT,DE
2PaZWGu5T5nHjY2xxAkFsT,XW
0Y5tJX1MQlPlqiwlOH1tJY,DE
0Y5tJX1MQlPlqiwlOH1tJY,XW
0fA0VVWsXO9YnASrzqfmYu,DE
0fA0VVWsXO9YnASrzqfmYu,XW
7gZfnEnfiaHzxARJ2LeXrf,XW
7gZfnEnfiaHzxARJ2LeXrf,US
7gZfnEnfiaHzxARJ2LeXrf,XE
7gZfnEnfiaHzxARJ2LeXrf,AF
6CegFHnUqJcOBipgphZ2CJ,AL
6CegFHnUqJcOBipgphZ2CJ,XW
6CegFHnUqJcOBipgphZ2CJ,US
6CegFHnUqJcOBipgphZ2CJ,CA
6vWDO969PvNqNYHIOW5v0m,XW
2HPaUgqeutzr3jx5a9WyDV,XW
5pKCCKE2ajJHZ9KAiaK11H,XW
31W5EY0aAly4Qieq6OFu6I,XW
31W5EY0aAly4Qieq6OFu6I,DZ
2eqoJbzUGDwys5ENUkbT3h,XW
4ofCBoyEiGSePFAG500xev,GB
6EPlBSH2RSiettczlz7ihV,AF
6trIghKwHRUyxwvm66HLHH,AF
2NjfBq1NflQcKSeiDooVjY,DE
5q8HGNo0BjLWaTAhRtbwxa,US
5q8HGNo0BjLWaTAhRtbwxa,AF
5q8HGNo0BjLWaTAhRtbwxa,XW
5q8HGNo0BjLWaTAhRtbwxa,AL
23fqKkggKUBHNkbKtXEls4,AU
23fqKkggKUBHNkbKtXEls4,BE
23fqKkggKUBHNkbKtXEls4,XE
23fqKkggKUBHNkbKtXEls4,NL
23fqKkggKUBHNkbKtXEls4,US
23fqKkggKUBHNkbKtXEls4,GB
23fqKkggKUBHNkbKtXEls4,XW
23fqKkggKUBHNkbKtXEls4,SE
23fqKkggKUBHNkbKtXEls4,DE
