artist_id,country
0m7gTbaLi5fM22MiRaRf7G,US
0m7si5HIegdFjSz1if2FEB,US
0mIEx2v1UvdaDeapwDeOEq,SE
0mgGRU5UaT7EfmmG4Lmhq4,US
0mzTssRDPIQVH5wSNzOdFZ,US;CA;GB
0mzo8CV1TMFNcqGl0JCOcE,DE
0n6sKrG0xKAf8xmdqeNGke,XW;XW
0n8GWTNsS9bnb4ZMUKg5VH,US;JP;DK
0nAVvgfE9yI4DwvMiYwk8a,GB;NZ;AU
0nDEW2hmRliyOfxJwO2CL9,XE
0napPQNzPhwVmVM6AMNfAx,XW
0ndwxW5uCztT6XuWhKYQy4,AU
0niJkG4tKkne3zwr7I8n9n,US
0nmQIMXWTXfhgOBdNzhGOs,GB;XW;US;CA;AL;AF;JP;AU;FR;XE;GB;XW;US;CA;AL;AF;JP;AU;FR;XE
0nyc9SZGLITSOJASmTZsnZ,US
0o5Y1P7CE982DXxW28v3H8,US;CA
0oBEeN6BCxEgMogzThqrPf,US;US
0oSGxfWSnnOXhD2fKuz2Gy,XW;XW
0ow8F3xGkmZWVulTtaiFQo,US;AS
0p4nmQO2msCgU4IF37Wi3j,GB;GB
0pA7zSeXbEzpeLDbDNhDer,US
0pRXhFeDRaYQgCp0lj2X9r,XE
0pRq0U6fqH5r5RzCTskGAR,US
0pbj7bsLCiQ5f8P9mFnuPN,DE;GB;US
0pper2FC30u4IeOmeH1sLa,US
0puypnsWTRY3cwySIyMjhe,BE;NL;DE;US;GB;XE;CH;DK
0pxIV7HgczzPnHLTPQqsNu,CH
0q8J3Yj810t5cpAYEJ7gxt,DE;AT;CH;GB;IT;DE;AT;CH;GB;IT
0qAmeOULjwn04k6jMMeDyr,US
0qDtyCZRYrja9CoeHXV6FD,AU
0qH7JjrjtYbvone01gPzVd,US;CA;JP;GB;BE
0qJFEEs9EDIeeWgxJNqXid,US
0qPUDOVD0aYR2lmCilnscs,GB
0qT79UgT5tY4yudH9VfsdT,GB
0r2TmTSwK6XAhAxNxTDOb4,GB
0r40DZ7et1CoR342A9Tz8K,US;XE
0rG0AZBscc8S8q1ahIsasI,XE;XW;XW
0rH86pdU6LI1atdBNGXftH,US;CA;DE;GB
0rJcrQfLLtWSJAKbZPk6NV,XW;US;GB
0rKnxuiIepvjtMmrYYV2VA,XW;US
0rQjJGZLXBq95OA3nSmDj9,XW;XW
0rWZGN2Zuv77euApjvZgkI,NO;FR
0rXI0q8Cahq6numvPlloaq,US
0rasA5Z5h1ITtHelCpfu9R,XW
0roeI3yPusDWwWRzAqTopw,CA
0rqb5s3Cxj0lGr6jTrWc0P,FR
0rvjqX7ttXeg3mTy8Xscbt,US
0s4lAMIrmAdSrf8TPfU13O,CA
0sD8Amms4kSxs5tBV4CUmR,US
0smy8yDrRoI4CnhpOuthg0,CA;US
0svyIX7Xu3DVMkrOtB88i6,GB
0szj7Sxtyluyjc2Arj0njB,US
0tCtGc5vt29zFZp6KXzN50,US
0tOyrwtpSvttpZ04mI2Fb4,JP;US
0tV8KHpdrwpIEHba9Isy93,US
0tcTyQkSJfYkSk8cZPEZxj,US
0tg5uVI4VjzZOFzBryJZii,DE
0tkKwWigaADLYB9HdFCjYo,CA
0ty0xha1dbprYIUAQufkFn,US;GB
0typb8qieEFeIgmQ4K03qZ,US;GB;CA;XE
0u2FHSq3ln94y5Q57xazwf,US;AU;JP;XE;BM;AS;AF;US;AU;JP;XE;BM;AS;AF
0u6GtibW46tFX7koQ6uNJZ,CA;CA
0uAjBatvB4ubpd4kCfjmNt,GB;XW;US;TW;NL;ES;CA;PT;DE
0uMy5ZKVPBHauBYTTfCojq,US;GB
0uPJNqmDRzjZJZXXG6HDtt,DE
0uPfErG0KkEmtYg4y3O7LC,XE
0uUNzXylqsZdmFDwdxaP1V,US
0ukAv4dLteeOA5IcKDpR2X,US
0un6YenPxWZ2VW4aFGMupM,XW
0uqrdF1UCmMshSk6veOa5K,US;XW;AF;US;XW;AF
0v0wFiHWFaKEEAwlDtDiRT,US
0vEsuISMWAKNctLlUAhSZC,XW;CA;NL;US;HU;AL;XE;DZ;ES;DE;GB
0vFkVid8pFiVX9aLS8jdru,XE
0vHAWbRVMR4fNF1ABEe8D2,XW
0vQqxnQk1G32RtjSAFq3z1,US
0vRvGUQVUjytro0xpb26bs,FR;FR
0vUJ3QLN3MlRfjOc2LjGWp,GB
0vWCyXMrrvMlCcepuOJaGI,NZ;US
0vYkHhJ48Bs3jWcvZXvOrP,US
0veZkZPeWoJQ9gt6VAXlkN,MX
0vn7UBvSQECKJm2817Yf1P,XE;US;US
0vqkz1b2qBkoYrGMj2CUWq,GB
0wDUb8DSu63ZIwP6FhMH9n,GB
0wOnokuOcSoYAUZN6jmpDc,DE
